volMax pesoMax custo matricula
395 315 16790 QM86DA
344 306 14015 UW56SA
385 254 14819 IV77LQ
285 258 13044 XA32QS
310 387 14105 AV70HR
355 322 13718 QZ47JG
285 258 13044 KD41XV
262 389 15106 ID55AK
382 304 14967 MG65UN
281 287 14581 JI98XR
328 398 13956 SH29IR
394 379 13241 UW04PI
255 275 13025 WD20UO
391 395 13796 ED78AU
370 366 13618 JQ11YR
335 383 16287 FG89KC
385 254 14819 HX94CZ
292 289 14548 YD74CM
287 304 15787 OS81RY
388 268 14521 KF89HE
391 395 13796 EK24EL
259 310 16154 QD54GU
343 277 15226 CT09MV
365 301 13406 UB52AO
370 366 13618 BC88PC
256 289 14860 OI33HQ
335 383 16287 YY20ON
378 272 15057 XS34VT
397 321 13931 SU57TM
344 306 14015 MT71KO
335 381 15531 UT90PQ
344 306 14015 TN35NN
265 274 14952 VO74JG
278 386 16833 AP18MY
262 384 15363 MX79VH
365 301 13406 KP70HZ
335 265 15168 KH17HY
288 346 13476 UX82PA
370 366 13618 DY05LD
262 384 15363 ZG60LI
382 304 14967 NJ16RF
259 354 13356 FH85KH
262 384 15363 MU98MQ
393 377 16543 VD89XZ
365 301 13406 EV30HP
296 271 13742 ED23GW
366 375 15556 ER80DY
382 304 14967 BE24MB
256 289 14860 VF95QY
370 366 13618 PP45OA
355 322 13718 IF53HG
296 271 13742 RJ88BQ
285 258 13044 FD11XJ
382 304 14967 ZB12ST
393 377 16543 BK80UT
376 262 16090 PF09YN
288 346 13476 TZ93PJ
397 321 13931 OA68FT
278 386 16833 AC31FV
253 386 13481 VG55ZO
328 398 13956 VV53AZ
355 322 13718 VW38WK
388 268 14521 LL08XJ
259 310 16154 ZB97PD
325 316 13378 TY94CD
292 289 14548 RL54FR
259 310 16154 ER93CU
335 381 15531 FR40OI
253 386 13481 JQ83EK
253 386 13481 AN28CR
335 381 15531 CA98GE
344 306 14015 GK59LT
388 268 14521 KW03KU
287 342 15977 WA57XB
335 381 15531 HU13VU
268 346 14777 PP37RN
370 366 13618 OV73KT
365 259 16982 VK90RP
335 265 15168 SQ49PC
335 383 16287 QS88VN
398 378 15048 RW06LH
277 399 14862 SZ64SN
394 351 15473 BF54XL
268 346 14777 DF02CV
259 310 16154 IG76TK
309 377 15136 JI46EZ
278 386 16833 DO02HV
382 304 14967 LR92TR
335 381 15531 DF97KI
278 386 16833 AX29QF
292 289 14548 AS88OM
382 304 14967 SZ58JT
365 259 16982 FW70TL
277 399 14862 NB34KF
292 316 16581 XI05VM
394 379 13241 AV83GS
391 395 13796 DC53CF
378 272 15057 NN38WP
253 386 13481 IM80IK
328 398 13956 EG44BB
281 287 14581 IA76LG
365 301 13406 KC06IF
366 375 15556 PW54GF
259 354 13356 AN88VY
393 377 16543 IV84TH
262 384 15363 RI51QJ
259 310 16154 UE00RH
368 308 16575 VT32AS
262 384 15363 WB12BD
256 289 14860 FM51ZN
310 387 14105 FI21ZP
344 306 14015 RV23ZH
255 275 13025 KE21FK
336 345 14342 XQ68VH
365 301 13406 SG04ZP
277 399 14862 AO59RE
365 259 16982 JZ76PS
336 345 14342 NY41ZF
343 277 15226 YZ09XA
385 254 14819 DS73UG
288 346 13476 VY76GB
398 378 15048 AL36ES
328 398 13956 CN81WI
395 315 16790 YU50RN
365 301 13406 QC91QP
366 375 15556 SA73NS
365 259 16982 ZQ18ET
265 274 14952 VC99YA
292 289 14548 NM66IE
365 301 13406 BC90YG
335 265 15168 FT50HO
288 346 13476 YS22UI
365 301 13406 AF74AD
397 321 13931 EG83AH
277 399 14862 YC53GK
262 389 15106 XB71ID
382 304 14967 MR98MN
368 308 16575 HJ17IP
258 289 14932 BI36JV
368 308 16575 RN60UN
309 377 15136 OF04VT
368 308 16575 MF39JB
268 346 14777 QN58IX
287 342 15977 YC16UA
309 377 15136 NF43YG
335 265 15168 CZ27MP
262 384 15363 GX09RV
391 395 13796 BL55AW
255 275 13025 WU44QE
292 289 14548 ES34HX
370 366 13618 SM65KL
255 275 13025 DI33UT
285 258 13044 FW68RL
292 289 14548 SJ68YU
385 254 14819 MY52ZX
287 342 15977 YK47LZ
287 342 15977 BF18JJ
258 289 14932 CR72FI
277 399 14862 CZ86HW
370 366 13618 SD06DE
385 254 14819 TT32TH
355 322 13718 ZT59OK
366 375 15556 IA11ZE
309 377 15136 JI95MR
287 342 15977 OJ77SA
368 308 16575 VN68VN
277 399 14862 JM72BF
287 342 15977 MW64LA
265 274 14952 UT83BO
366 375 15556 VW00EN
296 271 13742 AM75UM
256 289 14860 FC90BQ
335 265 15168 CB91UJ
268 346 14777 DV41NN
256 289 14860 ZW30PO
256 289 14860 ZV35RH
394 351 15473 EZ00UH
365 259 16982 DB16ML
262 389 15106 YR09WW
385 254 14819 YO35UT
277 399 14862 AV77OC
308 371 13865 VF19RU
262 389 15106 IU19IN
255 275 13025 PG06TU
292 289 14548 QW46TG
287 304 15787 TJ65OV
368 308 16575 LA53PP
336 345 14342 NL01AU
366 375 15556 EN42WS
394 379 13241 VY19KH
253 386 13481 DJ36IU
268 346 14777 SZ42PE
394 379 13241 ZU52GQ
335 381 15531 WR20FB
370 366 13618 RT06MR
397 321 13931 PB73CY
309 377 15136 IN32NF
365 301 13406 YX50CL
296 271 13742 QR17BR
368 308 16575 WV06AM
382 304 14967 KL66CD
256 289 14860 QV38OV
391 395 13796 SU23TA
382 304 14967 HW43TZ
335 381 15531 PS34LE
309 377 15136 OT47SQ
368 308 16575 XU40NJ
262 389 15106 JE89JW
287 342 15977 WL99SH
398 378 15048 KS59AT
343 277 15226 YK87ME
335 381 15531 FA28CS
385 254 14819 HC03NC
344 306 14015 GC13GM
397 321 13931 EC59VT
398 378 15048 LW29PW
277 399 14862 UW29QM
262 389 15106 QV62EZ
385 254 14819 PN10JC
265 274 14952 BV70EO
335 265 15168 YN05MU
344 306 14015 VK71DJ
310 387 14105 RI89SG
253 386 13481 BJ87IX
335 265 15168 HN10XZ
394 351 15473 JO16HX
382 304 14967 DG95CR
344 306 14015 HH77YJ
255 275 13025 RT80PU
258 289 14932 CE90WO
366 375 15556 RC76NY
335 383 16287 VP08RS
256 289 14860 LF84SP
277 399 14862 MQ30JD
308 371 13865 EQ28NY
255 275 13025 EE29CN
335 265 15168 RE52XO
259 354 13356 SD50QY
256 289 14860 XX26FN
281 287 14581 OC87XS
394 379 13241 HF55SX
393 377 16543 UH23LC
382 304 14967 NS58CN
265 274 14952 BO38WC
335 381 15531 VF01DA
395 315 16790 ZR41ZI
296 271 13742 JK35IF
388 268 14521 AB00UB
278 386 16833 QF05IK
365 259 16982 RB15LG
378 272 15057 PY02NW
259 354 13356 MO09TQ
335 265 15168 KC40JB
368 308 16575 QN39JA
256 289 14860 AG06TV
370 366 13618 HC15YU
398 378 15048 DG26DF
382 304 14967 IV69BF
368 308 16575 VK88MR
285 258 13044 UA64UR
335 381 15531 CX97PE
385 254 14819 WG98DY
376 262 16090 YT79PM
397 321 13931 JF88TC
278 386 16833 BY15LE
397 321 13931 DF97IU
335 265 15168 YG62ZJ
325 316 13378 BE41GZ
309 377 15136 UL02MN
382 304 14967 YA12YT
378 272 15057 SK52EN
259 310 16154 QO35TB
394 351 15473 OZ10TD
378 272 15057 IC10PP
360 331 15444 PE36LL
325 316 13378 FL49AW
328 398 13956 HU52MJ
262 389 15106 DN70HI
365 259 16982 ZI10IT
391 395 13796 VJ10BD
256 289 14860 CB97AH
278 386 16833 TJ03WL
287 304 15787 GP49KL
385 254 14819 AY78AL
258 289 14932 IB72UE
370 366 13618 FU95KY
262 389 15106 TS21QH
296 271 13742 DS22YM
394 351 15473 OD29GK
355 322 13718 GA98FH
288 346 13476 CC38SG
335 265 15168 JN65MF
366 375 15556 TW90MT
277 399 14862 UY95HC
360 331 15444 YL72QE
328 398 13956 KS72UD
365 259 16982 RS24HC
398 378 15048 SO45JQ
365 301 13406 LE06GB
365 259 16982 VP43GN
360 331 15444 MI96HO
343 277 15226 PE53HX
296 271 13742 PO48PN
335 265 15168 DH77LI
287 304 15787 JP09EL
388 268 14521 HD42SO
258 289 14932 ZR75EY
376 262 16090 LE18HD
343 277 15226 YQ66FM
398 378 15048 ZM51UB
394 379 13241 NH46KN
335 265 15168 LJ40VD
310 387 14105 HN53OC
308 371 13865 AH10TZ
296 271 13742 AD66TB
325 316 13378 YK19ZY
253 386 13481 TV71GR
288 346 13476 AJ16OL
391 395 13796 UR01QD
308 371 13865 SW78JI
281 287 14581 IY90TS
287 304 15787 RN54RC
335 383 16287 EC44ZX
285 258 13044 UK49YY
394 351 15473 AE01VL
308 371 13865 TE11FP
253 386 13481 AC88YP
255 275 13025 YS54UU
398 378 15048 QY01JP
385 254 14819 PZ29DH
365 259 16982 MY89ZV
343 277 15226 FV91KR
394 379 13241 AX63JI
376 262 16090 MH70UN
365 259 16982 FO30SS
370 366 13618 IS57AH
355 322 13718 IW10KL
343 277 15226 QH90HC
288 346 13476 AA52BV
277 399 14862 BU64FV
287 304 15787 JC80KY
391 395 13796 ZO32FE
256 289 14860 OC67HW
378 272 15057 JP38UP
262 384 15363 WC79MN
395 315 16790 KM00VI
385 254 14819 BL45AM
259 310 16154 UR93LK
368 308 16575 XH78JR
335 265 15168 FP05GR
258 289 14932 SZ82OS
378 272 15057 UK56SX
296 271 13742 PP85FP
292 316 16581 ST98LS
281 287 14581 UM35VD
281 287 14581 TH14SF
385 254 14819 ZF27YA
328 398 13956 TA92HA
328 398 13956 KH48BI
343 277 15226 MW41PR
259 310 16154 QR19ZG
365 259 16982 QG24EF
262 389 15106 GW14DE
395 315 16790 AK00TQ
395 315 16790 ZN35ZW
296 271 13742 JV54RE
355 322 13718 UW04ZK
355 322 13718 GL74GG
268 346 14777 MY83QD
277 399 14862 GA83PL
382 304 14967 NQ11NG
255 275 13025 GE68CG
335 265 15168 ZJ60TU
253 386 13481 UA39KC
382 304 14967 WG90EG
336 345 14342 DS91ZQ
253 386 13481 DW88PJ
355 322 13718 QI54AS
335 381 15531 PR89KM
309 377 15136 EZ18ZR
308 371 13865 VL56YK
256 289 14860 YH51WG
256 289 14860 JD87VE
258 289 14932 ZM38AW
308 371 13865 HS84IT
296 271 13742 AM92KI
393 377 16543 OF54WO
325 316 13378 OU79NA
393 377 16543 QB33BL
328 398 13956 VF18QO
370 366 13618 PQ56KO
388 268 14521 BV55CB
265 274 14952 KE06KE
385 254 14819 QY30KN
376 262 16090 ME02QH
255 275 13025 FW97PP
328 398 13956 JG28WX
344 306 14015 XJ58YE
360 331 15444 RQ05GL
365 301 13406 XX91DG
388 268 14521 LD21CE
366 375 15556 NA82JR
262 389 15106 FD02XJ
328 398 13956 BY62PM
360 331 15444 WV55PC
287 342 15977 RR85HO
398 378 15048 OX34KH
255 275 13025 OW16IO
288 346 13476 IN59NT
262 389 15106 KD45VN
281 287 14581 ZB39IL
325 316 13378 MO51LI
385 254 14819 IS61EI
292 289 14548 UD55UC
259 354 13356 EH12QK
335 381 15531 KZ31XE
287 304 15787 OR97JL
308 371 13865 RV38AC
336 345 14342 MS25CX
287 304 15787 SC23KH
262 384 15363 PE28EX
336 345 14342 VG50PC
288 346 13476 PT36GG
259 354 13356 BH50ID
394 379 13241 LA99GH
388 268 14521 DQ68HW
253 386 13481 MI47CT
344 306 14015 CM80FT
278 386 16833 EO23ME
391 395 13796 NB09PD
288 346 13476 KQ37RB
395 315 16790 QE19NK
368 308 16575 HG75XG
255 275 13025 CZ06YS
256 289 14860 GV67ON
265 274 14952 RN44NT
253 386 13481 WF11SY
287 304 15787 AY59PU
395 315 16790 NU66BJ
393 377 16543 WW45TA
268 346 14777 PE13OR
344 306 14015 AU40HQ
360 331 15444 VB84RF
309 377 15136 MU35PO
258 289 14932 XD44YP
336 345 14342 GS40BY
394 379 13241 QI69RI
256 289 14860 II98ZL
343 277 15226 UK46WL
262 389 15106 LS46AY
258 289 14932 EU51ED
328 398 13956 VP88JH
255 275 13025 AG64AX
262 389 15106 UN61QC
391 395 13796 WH32BL
378 272 15057 AW37FL
262 384 15363 LQ48LR
335 265 15168 WW36CZ
343 277 15226 SD83YM
262 384 15363 NV53BH
378 272 15057 BZ34XY
391 395 13796 RC77GT
382 304 14967 GQ31CK
391 395 13796 JM03JV
287 342 15977 ZP33IW
376 262 16090 MP71BF
278 386 16833 UY33IW
259 310 16154 AP93MU
258 289 14932 OT31HI
398 378 15048 ND66DI
292 289 14548 ZB97NL
366 375 15556 RO64JK
255 275 13025 FY45FZ
365 301 13406 AS97AZ
335 381 15531 VF35WW
335 265 15168 FS37JL
292 289 14548 SB13TP
259 310 16154 LX45TL
310 387 14105 WW79YG
308 371 13865 ED17QA
288 346 13476 QP35IW
325 316 13378 MO08RW
391 395 13796 UD58KV
385 254 14819 ZV14JG
255 275 13025 XF59OX
355 322 13718 OY59QN
309 377 15136 ZR14RE
397 321 13931 PP69BW
309 377 15136 ZZ99JL
287 342 15977 JY16RJ
259 310 16154 IO95TX
382 304 14967 YG57FV
288 346 13476 BO59AE
394 351 15473 NO98OL
285 258 13044 TT87HC
365 301 13406 MX63YB
343 277 15226 GQ01EU
395 315 16790 RF84VO
325 316 13378 FG61VE
366 375 15556 DI09GC
336 345 14342 TQ57ED
328 398 13956 KB76IT
398 378 15048 RA23GF
343 277 15226 JS22KS
360 331 15444 GQ85JL
292 316 16581 PJ51YL
335 381 15531 GL91RU
388 268 14521 UI04XD
268 346 14777 UY57UI
391 395 13796 CR69WM
378 272 15057 SU19KX
355 322 13718 HY33VY
262 389 15106 ON00WX
262 389 15106 ET69UJ
310 387 14105 KK69TO
368 308 16575 BK93BY
365 259 16982 LY88PW
253 386 13481 CG20YO
296 271 13742 MP20SU
335 265 15168 HW49PW
365 301 13406 MW28ZK
398 378 15048 QT91QP
365 301 13406 MM66HJ
365 259 16982 CT41YT
335 265 15168 FC81SK
262 389 15106 QK48KC
388 268 14521 VJ86JR
397 321 13931 YR54GL
287 342 15977 NA87UH
391 395 13796 RY99XS
370 366 13618 QC04ES
265 274 14952 YB95VG
393 377 16543 CV35CK
287 304 15787 ML69PB
394 379 13241 NR63HK
391 395 13796 CN10SY
365 259 16982 RQ97AW
368 308 16575 XE98FK
281 287 14581 ML68DO
344 306 14015 YI36OG
355 322 13718 CP24SY
328 398 13956 SI56RE
277 399 14862 FX83FX
309 377 15136 CP97XT
344 306 14015 WN99UA
287 342 15977 WC93QG
258 289 14932 UP71JU
395 315 16790 BV62RF
262 389 15106 LB70QX
368 308 16575 LL54QY
378 272 15057 GL39VN
256 289 14860 QO26XS
378 272 15057 ZF46IP
335 265 15168 UY24QY
336 345 14342 ZP09SI
388 268 14521 AA78BQ
370 366 13618 NA98PZ
397 321 13931 HG85ZO
343 277 15226 GG78JT
268 346 14777 UT37NE
394 379 13241 XN74MK
355 322 13718 WS16WU
265 274 14952 UL37JP
393 377 16543 RR84PV
292 316 16581 XR08XC
277 399 14862 IS01WX
255 275 13025 SH36ZE
355 322 13718 SE81WQ
285 258 13044 YZ40NZ
259 310 16154 BT78PU
335 265 15168 YD19GO
365 301 13406 RV82VR
262 389 15106 FT44ML
355 322 13718 KC15XZ
376 262 16090 JG77IA
287 342 15977 MV65QM
278 386 16833 MK57EA
382 304 14967 ZA48QD
287 304 15787 DG44UT
285 258 13044 JI22KD
365 301 13406 BH84JY
365 301 13406 JP65QA
366 375 15556 MS52SQ
335 265 15168 SE85US
309 377 15136 CZ67CS
288 346 13476 AH46UV
393 377 16543 LD91EG
255 275 13025 PF59OG
336 345 14342 JO11YY
268 346 14777 AH89NZ
391 395 13796 JE75FY
253 386 13481 NE13TP
262 389 15106 GJ85NB
287 342 15977 CG81NZ
259 310 16154 PJ14VA
394 351 15473 RD83IM
281 287 14581 AW24EM
308 371 13865 NM81QO
292 289 14548 ZZ35BM
256 289 14860 LQ36IP
259 354 13356 UC43ZT
344 306 14015 WF39TV
296 271 13742 UJ26QO
285 258 13044 JU32CE
397 321 13931 SV38ID
258 289 14932 NP32XP
281 287 14581 SJ64PH
262 389 15106 RQ49GC
343 277 15226 IS39TL
343 277 15226 GF99VB
394 351 15473 FR41RZ
335 381 15531 ZY72YP
385 254 14819 PF43IQ
368 308 16575 KJ82OS
388 268 14521 LJ54QJ
366 375 15556 UC38KC
258 289 14932 UC81BC
287 304 15787 DC80PM
277 399 14862 DE30QK
335 381 15531 EP60OW
310 387 14105 XN89AO
285 258 13044 JP32BI
344 306 14015 CR27PJ
394 379 13241 RB88DG
395 315 16790 BF96EK
253 386 13481 WB45GV
360 331 15444 UZ50NX
278 386 16833 SF87SN
288 346 13476 BU47RW
310 387 14105 NP04SR
378 272 15057 SY54KW
355 322 13718 ND93HB
281 287 14581 KX37PI
366 375 15556 UU52SQ
382 304 14967 IR92TJ
262 384 15363 QO00SX
388 268 14521 UK21EV
370 366 13618 RW35DA
370 366 13618 KS58IQ
292 316 16581 DU30EX
394 379 13241 HZ14EG
258 289 14932 XH77BK
310 387 14105 QV50DO
335 265 15168 GT46LC
344 306 14015 XF81VV
292 289 14548 DV45BF
256 289 14860 UV48GA
259 310 16154 TQ82HS
385 254 14819 MM82IM
388 268 14521 LS80LP
355 322 13718 PS46KE
309 377 15136 ZY57FC
287 304 15787 LJ50ND
277 399 14862 TW83HH
344 306 14015 CM56ES
296 271 13742 TN95GG
382 304 14967 BH30ZI
388 268 14521 IA50GD
253 386 13481 HH02JK
385 254 14819 PR47RD
255 275 13025 KH14AP
385 254 14819 VM23JC
258 289 14932 VA55YV
366 375 15556 ZN57LM
310 387 14105 LO16RH
328 398 13956 UV28WS
292 289 14548 QC38VB
382 304 14967 UY62DL
281 287 14581 RE65DY
336 345 14342 QK28WM
355 322 13718 WG59FY
262 389 15106 QF52IA
268 346 14777 DY54XA
308 371 13865 EP99QX
253 386 13481 WR73RS
277 399 14862 FC15AF
370 366 13618 NP06OL
253 386 13481 VQ29ZT
360 331 15444 RP09XA
391 395 13796 ES50MA
309 377 15136 SS73PP
394 351 15473 KF62JX
328 398 13956 PF68IS
265 274 14952 DM76JY
370 366 13618 UM13IT
262 389 15106 YX40YS
296 271 13742 QV26WP
365 301 13406 PT97LU
336 345 14342 ZY14WQ
259 310 16154 VE55LN
287 342 15977 AQ94PR
393 377 16543 UQ09BV
292 289 14548 DG03QS
328 398 13956 OS11HF
308 371 13865 QN83OH
310 387 14105 WE21GZ
388 268 14521 LD95YR
360 331 15444 CG81CI
378 272 15057 PZ61TP
287 342 15977 QN52CM
335 381 15531 LH69LD
397 321 13931 PK07FZ
368 308 16575 LA64RY
325 316 13378 UD39WY
394 351 15473 IS22YI
262 389 15106 OX99XZ
310 387 14105 YG16KM
335 381 15531 KU62OM
259 354 13356 ZR66LW
287 304 15787 PK47QZ
397 321 13931 DW39WB
287 304 15787 KR40JB
278 386 16833 AT17RQ
393 377 16543 QZ63VH
255 275 13025 TR64ZL
365 259 16982 OI20YD
394 351 15473 QG29XT
395 315 16790 AE38CN
391 395 13796 RH21AA
393 377 16543 RI60GY
278 386 16833 AL87RY
278 386 16833 RH93WZ
309 377 15136 XR66EV
310 387 14105 ZZ69SO
253 386 13481 KA82YW
395 315 16790 QN93NU
370 366 13618 CZ22SB
394 351 15473 VD63ZL
262 389 15106 VK60WJ
259 310 16154 DT50OG
255 275 13025 TE05IC
258 289 14932 OO86AF
309 377 15136 TB98SP
335 383 16287 PP11TB
365 259 16982 ES41DE
253 386 13481 AI21AW
376 262 16090 WR70ZK
398 378 15048 AR74TY
268 346 14777 RJ35HD
253 386 13481 DG05QA
292 289 14548 DU45GE
255 275 13025 EL44ZD
292 316 16581 WU48MM
365 259 16982 PG73JM
368 308 16575 TJ16QD
310 387 14105 PW64UA
288 346 13476 OO22OL
259 354 13356 LB09LU
308 371 13865 CK95RW
335 381 15531 JA93QG
309 377 15136 MK94CW
335 265 15168 MV74GZ
355 322 13718 DP06WC
355 322 13718 FZ87RQ
336 345 14342 HS22CB
382 304 14967 CK70TX
365 259 16982 TA54IN
395 315 16790 AP34BR
368 308 16575 UZ22ZV
262 384 15363 QC28PI
285 258 13044 PX99FP
292 289 14548 KS13CM
393 377 16543 BS31BY
365 259 16982 KE27NN
255 275 13025 HJ01YU
397 321 13931 AT10ZU
253 386 13481 NE16UN
288 346 13476 DR46LJ
259 310 16154 DL88RV
335 381 15531 IH75FD
278 386 16833 GS74FH
395 315 16790 LK81FE
378 272 15057 DL29EO
292 289 14548 AI15ZD
360 331 15444 PI25UI
355 322 13718 XJ89BI
256 289 14860 DP13IK
292 316 16581 YW16OG
335 381 15531 DS07DF
265 274 14952 ZW98AM
256 289 14860 KQ57NV
366 375 15556 KX81GL
394 351 15473 UV74SB
336 345 14342 JA58FT
325 316 13378 QW57QY
365 301 13406 AQ83QA
309 377 15136 OF38VM
368 308 16575 SI21QZ
258 289 14932 GE24LT
365 301 13406 ZC22KG
256 289 14860 NB26XU
287 342 15977 DU32PX
393 377 16543 UG36BL
395 315 16790 HC33PK
262 384 15363 NT91NH
255 275 13025 MD01NK
397 321 13931 BD59JS
259 310 16154 YF99MI
365 259 16982 NL31EE
382 304 14967 OD24PL
397 321 13931 CX82YD
262 389 15106 NN55NP
378 272 15057 OG31XI
253 386 13481 OS48KD
258 289 14932 BY61EZ
285 258 13044 YG69OZ
287 304 15787 FZ14XP
259 310 16154 HT28DS
365 259 16982 DX89JN
388 268 14521 DL34GM
360 331 15444 JJ68FM
360 331 15444 OC81RI
388 268 14521 IK76RH
370 366 13618 WU07NG
287 304 15787 QL67ZQ
325 316 13378 KC01PU
277 399 14862 SY45RT
397 321 13931 CC92BN
344 306 14015 LN34AG
382 304 14967 XV76FL
268 346 14777 JU62JX
395 315 16790 DZ50DP
259 310 16154 QJ61LZ
335 381 15531 VS91DC
308 371 13865 YU97MZ
287 304 15787 TC91FI
355 322 13718 WT29IQ
395 315 16790 BO24EL
296 271 13742 JS78QQ
393 377 16543 EH06VA
259 354 13356 KI71EP
278 386 16833 KR71YB
395 315 16790 RG97RC
255 275 13025 AK13TE
366 375 15556 HY12BP
344 306 14015 SH88CA
287 342 15977 SP50MX
325 316 13378 JL51TY
398 378 15048 VZ85ZS
308 371 13865 VS88JE
253 386 13481 VT56XP
285 258 13044 FO15VW
395 315 16790 VV85JD
310 387 14105 ES84JC
281 287 14581 IH25GW
328 398 13956 OA56DD
391 395 13796 NE87IM
368 308 16575 TA39PF
328 398 13956 VL00SY
287 342 15977 ET92WZ
360 331 15444 DJ32QP
262 384 15363 DS76DN
395 315 16790 EW29RR
393 377 16543 CI41CD
310 387 14105 JF29YY
343 277 15226 DJ17XJ
388 268 14521 TA14KK
398 378 15048 NU54NP
376 262 16090 QG68UC
255 275 13025 BS80FK
259 310 16154 LY22DE
385 254 14819 BI96WO
265 274 14952 UO20UD
255 275 13025 SA16DZ
296 271 13742 LX57VJ
258 289 14932 XE16XW
253 386 13481 AK23CL
360 331 15444 GR93MU
292 316 16581 SM53JC
328 398 13956 LK48FA
382 304 14967 CG59NI
343 277 15226 RF11FU
335 265 15168 US53NI
360 331 15444 ZN19SW
355 322 13718 PM12OO
393 377 16543 TV25IH
287 342 15977 MR10IS
366 375 15556 VD38TF
343 277 15226 GB82ZX
393 377 16543 HT77PJ
310 387 14105 FW51MB
255 275 13025 MK58DA
292 289 14548 LM91LS
343 277 15226 HO70NY
308 371 13865 SG90ZL
376 262 16090 XJ56IT
259 354 13356 LE84LC
255 275 13025 VI22OR
398 378 15048 RW00PB
262 389 15106 VF17KB
395 315 16790 WZ12KV
287 304 15787 GC37JD
277 399 14862 FZ27GK
335 383 16287 UM05XP
376 262 16090 OH62UX
397 321 13931 XY37OA
398 378 15048 BM72MQ
258 289 14932 ZN09XM
288 346 13476 DJ34NX
391 395 13796 IB69JA
310 387 14105 MM98ND
258 289 14932 QX32GB
310 387 14105 PB00DX
378 272 15057 AA46GR
278 386 16833 LG30NI
397 321 13931 EX55XX
277 399 14862 VK01TZ
391 395 13796 LX34RB
385 254 14819 WG59JG
259 310 16154 VK26SM
365 301 13406 DZ00AY
365 259 16982 UQ09QG
365 259 16982 OL97HQ
385 254 14819 VH18WC
335 383 16287 IY46LU
268 346 14777 SH75FJ
310 387 14105 PV20VU
259 354 13356 NU30QX
365 259 16982 PV42LI
335 383 16287 LG67IF
262 389 15106 AQ72YI
378 272 15057 EJ11KZ
336 345 14342 FW42EA
397 321 13931 ZD09GS
343 277 15226 FE67XT
310 387 14105 JS54VE
344 306 14015 LA40DF
385 254 14819 IV32QS
395 315 16790 GP69OJ
255 275 13025 GY94NN
385 254 14819 OK81FZ
292 316 16581 TB20DM
292 289 14548 JP16OK
397 321 13931 VK98XS
394 379 13241 TH76UL
398 378 15048 PS50QZ
310 387 14105 PB62MS
335 383 16287 OL69WZ
368 308 16575 EC50BG
385 254 14819 IT71OL
328 398 13956 UX45ZG
309 377 15136 AT60AK
394 351 15473 JG65YN
262 384 15363 GM43YV
370 366 13618 KM32DJ
253 386 13481 ME32BL
376 262 16090 CD81XR
376 262 16090 WE68LZ
335 381 15531 EY09DK
394 379 13241 HD61AK
360 331 15444 IK29BA
253 386 13481 HM85TL
259 354 13356 MJ79RB
259 354 13356 CQ07UG
296 271 13742 GH54ZU
385 254 14819 ZU48KJ
262 389 15106 PX74SE
378 272 15057 AW70ZT
365 301 13406 NE61CY
394 351 15473 IJ65RP
393 377 16543 XE96UM
370 366 13618 ZV64CF
360 331 15444 GP41TT
336 345 14342 XT24UL
292 289 14548 XV79UH
308 371 13865 DP99ER
325 316 13378 XH54OM
259 354 13356 UO87BX
391 395 13796 FK90SS
256 289 14860 PV81JM
259 310 16154 GX18FL
344 306 14015 OX20PB
259 354 13356 YY11IG
382 304 14967 NB22XX
281 287 14581 ZQ80ZT
378 272 15057 OJ89NH
398 378 15048 FF79UU
287 304 15787 IK50CP
265 274 14952 AF91JP
365 259 16982 HS15BJ
288 346 13476 XE46IA
278 386 16833 BT14IO
268 346 14777 TL26IM
355 322 13718 DZ15FS
391 395 13796 TM01WD
368 308 16575 VQ37MA
265 274 14952 OE61RP
285 258 13044 JF23UH
262 389 15106 FX30GF
395 315 16790 FU70XD
382 304 14967 ON31UX
335 381 15531 KM19IF
360 331 15444 CV45GJ
262 389 15106 EY23HU
368 308 16575 GM62UO
309 377 15136 TC14KB
288 346 13476 TV85MM
395 315 16790 FH90PM
336 345 14342 EN51GC
265 274 14952 SD20AS
385 254 14819 TU37KS
397 321 13931 YS82CT
385 254 14819 YH16UB
378 272 15057 YR47EO
393 377 16543 DN09NF
343 277 15226 VU68IC
258 289 14932 FW71RU
308 371 13865 JG70NO
262 389 15106 DJ07XC
335 383 16287 DJ00AW
388 268 14521 OK74JD
344 306 14015 TL64DR
262 384 15363 RG32TJ
262 384 15363 VV48GW
335 383 16287 EH37LR
265 274 14952 GF86QP
259 310 16154 ZF77SR
288 346 13476 RT73RY
335 381 15531 TA24EW
366 375 15556 RM86ZE
395 315 16790 GS96XG
310 387 14105 SX50UU
285 258 13044 QT18BD
288 346 13476 PK30GZ
378 272 15057 EK11NR
343 277 15226 WM81NZ
378 272 15057 EH94MG
255 275 13025 UC47KA
265 274 14952 QI53KU
256 289 14860 XY75HR
360 331 15444 FI86JA
335 265 15168 IG68DI
395 315 16790 GO63FL
256 289 14860 ZJ16OM
395 315 16790 HX86BU
265 274 14952 JL55BM
287 304 15787 TU90XE
398 378 15048 JV98MU
360 331 15444 NS60RN
255 275 13025 LX87YQ
335 383 16287 QJ70JK
397 321 13931 YS60BP
382 304 14967 ZL87OW
335 381 15531 XP38YV
265 274 14952 BV09TY
370 366 13618 EV27LQ
278 386 16833 CX96ML
262 389 15106 JR53DC
278 386 16833 LV72CB
335 381 15531 CA19VI
365 259 16982 JY62YZ
393 377 16543 DU21PO
366 375 15556 FB64RZ
