volume peso recompensa
10 29 1065
7 23 907
20 23 1325
16 20 816
13 26 1639
19 25 854
7 26 1257
10 23 1205
16 3 262
13 13 967
3 10 984
19 28 486
28 6 1208
9 22 452
25 13 546
16 29 1083
19 6 1813
26 22 1513
3 20 1434
13 16 1894
10 13 414
19 29 1523
22 19 1628
13 29 626
25 28 724
25 28 1521
7 13 1210
13 6 1475
26 19 244
13 16 1838
13 6 580
13 6 223
19 3 522
6 19 486
29 10 483
26 22 1348
22 16 982
13 3 621
16 13 707
19 6 1204
26 26 1790
3 16 220
16 29 1739
20 23 204
26 20 1645
23 26 1594
13 25 1467
25 16 620
25 28 221
7 13 1210
7 7 501
13 9 1857
20 23 1325
10 22 1694
7 10 801
10 10 1856
19 13 1537
28 19 1240
19 13 884
22 16 644
20 23 1551
9 19 1281
7 10 1672
26 26 1790
19 10 1820
19 28 512
28 6 1636
25 28 1521
19 6 1813
22 29 1448
29 19 1268
10 3 1886
10 19 1278
3 16 1456
13 10 483
6 28 1820
13 6 223
20 23 204
16 3 704
29 13 1014
19 19 873
7 26 1166
26 26 716
22 16 644
22 10 1079
13 13 967
6 19 406
13 6 1699
19 13 1688
29 20 1972
6 3 1176
22 10 1079
25 13 1251
23 20 1786
16 3 477
25 22 580
6 28 1820
16 3 279
6 6 1058
10 13 1315
13 3 699
22 3 1565
19 6 1813
16 10 1508
13 16 1785
22 16 1175
19 16 1319
13 3 203
13 25 1026
16 29 1083
16 3 227
16 3 704
3 16 1391
6 22 597
6 6 1921
13 9 1857
25 16 620
22 10 1848
16 29 1142
3 16 1391
28 6 1636
7 10 1630
3 20 1645
23 29 1789
26 26 1790
19 19 1956
22 22 265
23 20 1536
26 22 1348
3 13 1210
23 23 1366
22 10 1848
25 16 620
29 16 584
13 13 967
25 16 1200
16 29 1083
20 7 894
16 13 1477
10 6 542
16 28 875
13 3 455
3 23 571
16 29 1083
6 3 615
7 16 789
22 3 1565
6 6 1445
20 23 1236
22 16 982
26 20 971
16 28 1821
3 13 1889
19 6 1813
13 10 738
19 22 1200
29 16 584
3 13 685
26 10 574
3 19 1928
10 19 709
16 29 1694
6 10 713
19 13 1688
16 3 262
25 13 546
20 13 848
16 6 1332
16 3 279
16 19 1193
13 6 1987
16 3 836
3 13 1306
3 19 952
22 10 1848
28 6 1636
19 22 1897
25 16 1200
22 28 1717
6 29 834
26 16 403
10 26 410
6 6 1445
6 22 562
26 19 244
23 13 206
9 19 775
13 23 1714
6 10 465
29 16 584
6 16 647
22 28 347
10 3 547
13 6 1062
22 3 338
29 29 763
23 16 868
13 3 795
13 6 1475
29 16 1051
9 25 1529
6 10 1572
20 20 418
13 6 223
6 29 1859
19 9 1897
16 6 755
22 9 1509
3 13 633
10 29 1065
22 22 930
3 16 1105
3 23 1410
6 19 1185
26 6 774
25 28 221
9 13 1442
26 13 1295
22 19 470
3 3 575
7 23 1303
25 16 1200
19 13 1875
10 7 1801
3 13 633
28 6 1208
3 16 753
7 13 898
6 10 465
23 23 1382
29 19 1268
16 16 287
9 9 427
16 13 1718
23 23 1382
16 13 1718
6 10 465
7 23 907
13 10 629
3 3 715
9 6 1467
20 3 1785
13 6 490
25 28 1521
3 13 685
10 13 347
22 28 1717
22 10 1079
28 6 1065
6 16 647
19 22 1200
25 13 1251
19 28 486
13 6 1475
19 29 1523
3 7 1565
25 6 647
10 29 676
19 22 1260
19 16 1012
22 16 1175
3 23 571
16 28 935
16 19 1873
26 22 1628
23 23 881
19 3 1982
19 6 1813
13 3 699
13 10 606
25 22 861
10 10 1856
10 7 1801
22 16 1819
13 23 1714
26 22 1348
7 3 1823
13 6 490
3 16 1105
26 22 1165
19 6 1813
13 22 590
16 3 262
6 19 1243
3 7 1565
10 3 1886
19 22 1804
9 13 1442
10 10 1285
13 16 1785
22 9 1509
3 16 1796
23 23 881
7 26 1166
6 6 564
19 28 512
6 10 713
19 6 217
10 3 547
20 16 1200
28 19 828
19 13 1784
9 9 427
16 6 755
19 3 522
13 26 396
20 10 1569
23 20 437
16 28 1863
3 23 1410
28 6 707
13 13 967
6 19 996
19 22 1260
26 20 1645
20 3 1785
19 19 1437
6 16 1023
16 29 1739
3 13 633
29 10 1463
22 19 470
26 29 1233
3 16 1456
3 22 1662
13 23 916
16 6 1332
19 22 1804
23 29 957
19 3 762
3 13 1502
20 13 636
26 29 610
25 28 1909
29 19 1268
3 13 1306
6 29 1859
22 13 667
3 3 355
26 22 1348
16 10 1309
16 29 1730
19 13 884
28 6 707
10 3 1641
10 6 542
20 13 636
7 10 801
19 28 213
26 7 618
29 26 1522
19 28 486
16 16 772
3 10 984
13 10 629
13 13 1710
3 13 1907
7 10 1672
10 6 1765
19 13 1904
23 16 1936
22 19 287
13 3 795
16 19 1873
23 20 1536
13 23 1714
29 26 1724
19 3 522
16 29 1593
29 10 1657
16 28 1821
6 26 1291
16 6 1907
26 16 403
26 16 403
10 3 1641
29 16 584
25 13 609
20 13 1054
26 16 1303
10 19 709
16 10 1508
19 28 512
3 16 220
26 13 1295
25 28 1909
16 22 1579
10 19 709
25 6 216
7 29 743
13 16 1785
3 23 1410
3 13 633
16 29 1083
19 28 213
26 10 574
19 16 1489
26 16 403
13 3 455
13 3 466
19 22 735
22 16 1175
19 26 309
26 20 1645
13 3 455
6 16 1023
16 20 816
19 13 1904
23 29 1232
9 13 1442
16 10 396
10 26 1229
16 16 772
26 6 1627
10 16 1202
10 13 347
25 28 221
19 16 1012
16 23 746
6 10 465
13 6 1699
3 13 1502
13 10 1614
6 6 1921
3 13 685
26 20 1645
23 23 1366
3 20 1263
6 19 1591
26 7 738
3 13 1313
26 16 403
19 9 1059
13 25 550
16 29 1883
13 13 967
3 16 501
10 22 1694
3 20 1645
16 26 1789
22 13 226
7 3 1823
29 29 969
3 20 1263
16 3 227
23 29 1789
3 16 1105
26 22 1628
16 13 1477
19 10 1820
3 13 1907
20 20 418
3 7 1565
22 10 1848
16 10 396
25 22 861
6 19 1243
13 16 1838
3 16 220
16 29 1739
6 3 453
29 22 561
13 3 699
29 16 584
10 29 676
25 28 1521
13 10 738
16 29 1694
20 23 1551
3 22 940
13 3 795
25 28 1521
28 6 1953
3 3 715
13 23 560
25 6 647
13 13 967
3 19 901
26 26 1261
10 13 419
20 26 1863
29 20 1160
23 7 936
13 20 1925
29 23 1148
7 7 1524
10 13 1315
19 3 1547
7 7 1524
13 16 1894
28 6 707
25 19 1889
6 3 453
10 13 1315
6 19 486
7 10 801
26 26 1790
26 19 244
26 22 1628
19 22 1804
19 9 1897
6 22 562
13 29 626
3 10 1791
19 25 305
23 16 868
22 19 470
3 22 940
16 13 671
3 13 1907
13 3 795
6 29 1859
7 20 1880
13 16 1785
22 13 709
25 6 653
13 10 1614
26 6 1627
6 19 1185
26 26 1170
13 26 1639
22 16 1819
16 23 746
16 13 1718
28 6 1208
13 3 466
25 19 1753
19 19 1437
16 16 878
6 10 465
26 6 774
25 13 1251
22 29 1448
16 13 671
29 26 719
28 16 827
19 22 1200
19 22 1260
16 29 1593
22 3 1492
26 22 1628
20 23 1551
29 16 1442
13 3 621
19 3 1547
19 9 1897
13 25 1026
22 16 982
13 3 690
19 28 486
29 26 719
16 6 1332
22 13 667
3 3 355
6 29 1800
26 6 1627
6 16 618
20 7 386
13 13 1710
22 22 626
9 19 775
3 3 355
22 16 982
6 10 465
3 16 501
19 10 1820
10 6 542
29 26 1724
3 19 901
19 22 1804
25 13 1251
23 16 1918
26 29 267
19 19 1437
3 13 1907
19 3 638
16 29 1002
13 10 738
6 19 486
20 13 1542
19 19 1956
26 20 971
29 26 1522
19 6 1813
28 19 828
22 3 1492
19 28 486
13 16 1894
26 10 574
20 23 1236
25 16 620
25 13 546
16 19 1193
20 16 851
19 6 1204
25 22 1331
20 7 894
7 16 764
29 20 1972
13 29 626
7 16 764
22 3 1565
13 10 1614
6 26 1143
19 6 1108
29 22 561
29 10 243
16 16 527
20 7 386
16 29 1002
19 3 784
29 20 1991
3 16 1391
13 13 1714
16 13 707
10 13 419
16 29 533
13 9 820
3 19 600
29 13 1014
10 23 1205
9 16 814
29 26 1724
16 13 671
7 23 1303
22 28 347
7 16 789
3 10 984
25 13 609
25 28 724
7 3 1607
13 10 483
6 29 1800
23 20 1536
13 16 1785
3 13 472
29 19 1268
26 6 774
6 19 996
22 22 930
3 13 1889
26 29 267
6 29 834
7 26 1166
3 13 1889
7 29 743
22 13 226
19 22 735
6 19 406
23 29 957
20 10 1663
22 28 1717
19 3 1982
16 3 262
16 28 1863
13 13 1714
6 16 647
26 20 1645
13 13 1679
25 28 1521
19 22 1260
10 10 1285
6 10 465
13 16 1894
19 3 762
20 23 1325
3 13 1306
16 10 396
26 13 1295
6 3 1347
6 28 1820
6 6 1058
7 23 1303
22 16 1175
3 20 1645
16 6 1188
28 9 1185
19 13 1904
16 6 755
10 10 553
28 25 952
26 22 1487
10 13 419
19 25 1263
7 7 501
23 26 1520
16 3 279
22 3 1492
20 16 1200
22 9 1509
6 6 1921
3 13 1907
3 13 685
26 22 1513
23 29 1232
7 10 801
19 3 1982
13 9 820
6 19 406
13 3 795
19 25 305
13 23 560
29 19 1268
29 10 1657
26 20 1645
3 22 1768
3 16 220
20 20 418
23 23 1382
22 25 1227
19 6 1108
6 26 1291
16 28 1863
3 22 940
16 16 772
22 19 470
10 26 1843
13 16 1894
26 19 244
7 10 1630
3 20 1263
13 3 690
16 19 1193
10 10 1856
22 13 667
3 22 1768
20 7 894
26 20 971
26 19 244
3 20 1263
7 7 1524
13 3 690
16 29 1593
3 19 1432
22 25 224
29 16 1369
13 16 1838
7 7 828
25 22 580
28 19 1240
16 6 755
20 3 1785
9 13 1442
19 19 1437
19 22 735
29 19 1268
6 22 562
3 23 571
13 13 1679
13 3 203
26 6 774
13 9 820
23 7 983
22 10 1848
16 6 755
22 22 626
13 25 1467
25 22 471
13 26 1073
6 3 453
10 19 1278
10 29 1065
26 19 1397
20 13 636
19 16 1319
26 19 244
29 19 1268
7 13 898
28 6 1065
22 10 1848
23 16 1936
26 20 1645
10 26 410
22 13 1897
3 13 685
19 28 213
10 10 1856
25 28 521
22 9 1805
7 26 634
13 26 1073
7 7 828
25 25 371
26 19 244
16 6 1907
3 13 1210
10 3 547
20 7 894
19 3 1814
19 6 1108
16 28 1863
26 22 1487
28 6 1208
10 3 1886
6 6 1921
7 16 789
13 29 719
20 13 848
22 10 1848
10 29 676
6 10 713
13 3 466
16 6 1907
29 19 1268
22 25 914
10 26 410
26 20 1645
19 16 1319
9 25 849
29 20 1160
16 29 1593
3 13 1306
19 29 1523
19 13 1688
6 29 1800
3 13 685
20 23 1325
19 3 784
20 16 823
22 25 1227
7 10 1672
23 26 1520
28 9 1185
6 10 713
23 26 1594
6 22 562
25 13 546
13 16 1785
25 16 620
20 23 1236
25 28 1909
10 10 588
20 13 848
26 16 1296
28 9 1185
29 20 1704
19 3 762
3 13 751
20 7 386
7 29 598
19 13 1904
3 13 1907
7 10 801
3 10 579
23 13 206
23 20 437
19 3 638
20 13 848
22 3 338
9 16 814
29 22 561
26 26 716
7 20 1880
6 19 1591
23 20 437
25 6 647
13 16 1838
16 19 1873
22 13 1897
3 16 1105
28 25 952
26 26 1170
26 20 1645
29 20 1972
13 13 1710
13 20 1951
26 7 738
29 20 1704
6 6 1445
28 22 330
19 13 1040
22 28 347
26 22 1348
22 28 347
19 13 1904
29 20 1704
6 19 1243
19 25 854
22 19 602
19 26 836
16 3 262
26 16 1303
19 10 1820
19 16 1012
3 16 1796
3 23 571
16 29 533
28 16 327
16 28 1821
19 25 854
10 29 1065
9 22 452
3 13 751
22 19 1628
22 9 1509
23 29 957
7 16 764
26 19 244
20 13 1542
10 26 1843
22 19 1628
25 6 647
6 22 794
7 10 1672
20 13 1542
29 20 1972
23 20 1786
3 10 984
26 19 244
10 13 1315
3 16 1391
28 6 1953
19 6 1204
20 13 1542
26 26 1790
16 6 1188
29 10 243
9 19 775
26 29 267
3 3 575
29 19 1268
23 16 1936
10 29 676
7 16 789
13 10 483
19 13 1875
10 26 1229
10 7 1801
6 13 1201
9 6 748
26 16 1303
20 20 418
13 25 1026
16 29 1883
29 16 1369
23 13 206
16 3 279
23 23 1382
6 10 465
23 16 1918
16 13 1477
7 20 1241
19 6 1108
3 13 1907
13 13 1679
16 19 1873
19 26 309
10 26 1843
16 29 1083
22 6 683
6 19 996
13 10 1614
22 16 1819
16 13 654
26 22 1165
29 26 1724
23 3 1396
6 19 406
3 20 1434
22 13 1897
25 13 1251
13 23 560
13 3 621
20 7 894
29 26 1724
29 23 1148
6 16 618
13 25 1467
20 13 1542
16 3 704
23 26 1913
23 26 1520
25 28 221
7 20 1241
6 6 1445
13 10 629
22 3 480
28 16 327
22 10 1848
3 23 697
22 28 1002
29 10 1463
6 3 453
16 29 1002
22 25 1227
3 13 751
6 29 834
22 13 667
6 6 779
22 28 347
10 6 1747
26 7 738
23 26 1594
22 10 1233
29 26 719
28 6 1953
28 19 828
13 9 820
19 22 1200
22 10 1233
13 6 580
28 6 1953
3 16 1456
22 10 1233
6 13 1713
6 3 1176
3 23 1410
9 19 775
6 13 1201
22 19 1628
13 23 560
19 9 1059
9 6 748
19 3 522
19 19 873
9 9 1137
19 6 217
6 10 465
9 22 452
10 13 347
19 25 1263
26 26 1170
28 16 327
7 10 801
7 13 734
22 13 226
16 16 772
6 16 1023
9 22 452
6 22 666
29 23 1148
16 6 1332
9 6 748
6 19 406
29 10 1657
3 16 753
3 3 1563
13 25 550
10 29 1065
16 3 477
20 10 1663
13 22 590
9 9 1137
29 22 561
22 3 1492
20 16 823
22 25 1227
6 19 406
3 10 1791
13 25 1026
16 16 706
16 3 227
22 28 347
13 10 606
26 16 403
6 28 1820
13 23 916
26 20 971
13 3 795
22 16 1598
19 13 1784
19 16 1489
16 3 836
13 25 1467
7 23 907
3 9 1558
29 10 243
20 3 1785
10 10 553
25 6 647
29 16 1369
10 10 1856
19 3 522
26 29 610
20 23 204
6 16 1023
28 22 330
13 26 396
19 13 1904
16 6 1907
10 6 542
19 13 1904
3 20 1263
29 16 1442
6 16 1023
10 3 1886
13 16 1894
19 28 213
20 7 894
6 10 465
3 22 940
3 16 220
22 19 602
13 10 483
16 28 875
29 10 1657
19 28 486
6 6 1058
16 26 1789
6 22 794
16 13 1477
7 29 743
10 6 1765
22 13 1897
6 6 779
23 7 936
22 22 265
16 10 396
10 26 1229
19 22 735
19 3 1814
3 13 685
29 26 719
19 22 1200
29 16 1051
13 3 203
23 26 1913
19 26 836
10 10 588
25 13 546
9 13 1442
22 16 1819
29 29 1019
16 29 1593
7 29 743
23 20 1786
20 13 1542
20 16 851
23 7 936
10 13 1315
20 23 204
3 3 715
25 22 1331
26 22 1165
13 6 223
19 13 1784
3 13 530
9 9 1137
26 22 1487
29 19 1268
23 16 1918
7 10 1672
3 10 1475
16 6 1188
16 16 772
3 10 1475
16 29 533
16 3 279
16 13 654
7 13 898
20 23 1236
22 9 1805
6 3 1176
3 16 753
23 26 1913
3 10 1791
23 7 983
3 7 1565
10 22 1694
26 26 1170
13 29 1255
28 6 1208
6 22 597
20 16 1200
6 13 1201
29 16 1051
26 26 716
23 20 437
3 13 1306
26 20 971
26 22 1628
20 23 204
16 10 1508
26 10 574
22 13 293
26 7 738
20 16 851
19 6 1813
13 6 223
19 9 1897
22 16 1819
7 16 764
19 3 1982
6 22 562
7 23 907
25 22 580
13 16 1838
19 13 1875
16 3 262
7 16 789
16 29 1883
7 20 1577
3 22 940
9 19 775
23 16 1918
29 20 1704
25 28 521
23 29 1232
26 7 618
13 16 1785
22 25 914
9 6 748
3 16 1796
19 6 324
23 16 868
3 16 753
16 19 1193
29 20 1972
10 6 1765
3 3 575
22 9 1509
16 22 491
16 28 1821
19 13 1688
25 22 580
10 10 588
3 13 685
10 13 347
6 29 1800
7 10 801
25 19 1889
19 6 324
28 6 707
19 25 854
29 10 483
26 7 738
23 26 1520
28 6 1208
28 6 1636
10 19 709
22 6 683
13 9 820
22 9 1805
19 19 873
16 28 875
26 22 1165
3 19 1928
3 13 472
22 25 1227
26 22 1628
6 6 779
28 6 1636
28 6 1636
13 23 916
3 22 1662
13 3 203
3 13 355
13 29 626
3 19 952
22 25 224
3 16 1105
26 22 1487
25 22 1331
25 28 221
13 10 738
7 10 801
7 10 801
26 6 1156
22 16 1175
13 6 580
19 13 884
16 16 527
19 3 1547
10 29 676
6 10 713
19 25 854
20 13 848
29 29 763
3 13 1210
26 29 1233
9 9 1137
19 10 1820
16 10 1309
9 9 1137
3 13 751
13 3 466
3 16 501
13 13 1008
29 29 763
7 10 1672
13 10 738
9 6 1467
26 22 1165
7 3 1823
22 16 1819
6 6 1921
7 3 1823
16 3 279
3 3 575
25 28 1521
6 10 465
10 3 1641
23 16 1936
13 3 699
10 6 1765
10 29 1194
22 28 1002
19 13 1784
3 16 501
9 25 1529
13 29 1255
23 20 1536
26 6 774
10 29 1488
19 13 884
23 26 1913
19 22 691
29 10 1463
16 28 875
16 13 707
19 22 691
22 22 930
26 22 1513
6 6 1921
16 16 1633
13 10 1614
26 20 971
25 16 620
7 3 1823
10 3 1886
19 19 1956
13 10 738
13 9 820
22 13 1897
22 19 1628
22 22 930
23 13 206
28 16 827
19 26 309
22 13 226
3 16 753
16 3 1518
23 29 957
13 13 967
29 16 1442
22 19 470
3 19 1432
6 22 562
20 16 823
3 20 1645
13 26 1253
7 13 1210
13 25 1467
23 20 437
3 3 699
13 13 1714
22 10 1079
22 10 1233
20 20 418
25 22 1331
25 22 1331
19 13 1688
26 29 267
6 3 1347
9 25 849
28 19 828
20 23 1325
13 25 550
19 29 1523
16 23 746
22 9 1509
7 26 1257
19 10 1820
26 19 244
22 10 1848
22 25 1227
25 6 216
19 3 1982
6 19 486
10 16 1202
22 22 265
3 13 1306
3 16 220
25 25 371
19 13 884
3 20 1645
19 16 1489
6 19 1243
19 16 1012
3 10 1791
22 22 930
3 20 1434
7 10 1672
22 19 1628
25 28 1909
19 9 1059
16 16 878
6 19 1591
19 13 1875
20 23 204
26 26 716
6 26 1143
19 16 1319
3 19 600
19 25 1263
26 26 716
25 13 609
7 26 1166
13 29 719
26 26 496
19 22 1804
23 13 206
19 13 1040
29 16 1442
10 6 1747
22 16 644
7 26 1166
23 3 1396
16 13 671
6 3 1347
10 29 1065
6 16 647
20 7 386
13 20 1951
22 19 783
22 29 1500
16 19 1873
20 10 1663
16 29 1883
19 6 1813
13 3 699
28 6 1636
19 16 1319
16 29 1142
19 3 1547
10 26 1229
3 16 501
13 26 1253
16 28 1821
23 3 1396
22 28 1717
16 29 1593
7 7 828
23 16 1918
19 26 836
13 26 1639
13 9 1857
26 19 244
26 22 1165
6 10 465
29 20 1991
13 13 1679
26 22 1348
22 29 1448
16 13 671
16 6 1188
20 13 1542
9 6 748
13 9 1857
7 20 412
16 28 935
9 13 1442
29 20 1704
6 22 666
26 20 1645
16 16 772
3 16 1105
16 16 706
19 13 1688
26 20 971
26 22 1487
6 16 618
13 9 820
23 29 957
9 9 1137
22 10 1233
16 10 1081
6 19 996
25 6 653
3 3 699
6 19 996
10 19 1278
13 9 820
22 19 287
23 16 1918
26 20 1645
20 23 1236
29 20 1160
10 10 553
13 3 699
22 13 1897
26 26 1790
3 3 1563
16 29 533
26 16 1296
19 13 1784
26 19 1397
6 29 1859
9 6 1467
3 13 751
16 16 1633
13 13 1008
13 16 1894
13 13 1714
16 3 227
28 16 327
16 29 1739
23 20 1536
16 29 1142
22 25 224
13 13 967
20 13 848
7 29 598
13 22 590
9 22 909
6 19 486
22 10 1233
13 16 1838
23 29 957
3 3 699
7 29 598
29 29 763
22 16 1598
26 16 403
9 9 427
3 13 1306
29 20 1991
16 29 1593
20 16 823
19 10 1820
19 3 522
19 3 638
19 25 305
7 29 743
7 3 1823
3 10 1791
22 29 1500
6 3 615
3 16 1456
3 22 940
9 6 1467
25 13 546
3 3 715
26 6 1627
16 16 287
3 20 1434
23 3 1396
7 29 743
16 29 1593
26 26 1261
6 10 465
23 20 1786
3 3 715
7 13 898
10 16 1202
13 3 795
29 20 1972
6 22 794
3 13 355
19 3 1814
22 3 338
23 13 206
13 10 606
10 19 1278
10 29 676
3 22 1768
16 22 491
19 22 1897
29 10 1463
16 13 1718
22 13 293
7 26 1166
9 16 814
28 6 1953
23 16 1918
29 29 1019
13 6 223
9 13 211
13 26 1639
13 29 626
16 19 234
22 19 287
25 16 620
13 3 203
13 29 626
7 29 743
25 6 216
23 16 1936
22 19 1628
29 19 1268
19 16 1489
22 10 1079
22 3 338
3 13 355
7 13 734
7 3 1607
29 10 243
16 23 746
10 29 676
13 6 490
7 26 634
13 26 1073
19 6 1108
3 20 1645
16 29 1883
6 22 597
25 28 724
7 26 1257
13 10 1614
3 13 1210
26 22 1513
22 6 683
7 23 907
22 9 1509
7 3 1607
13 13 967
3 10 1475
10 6 1765
16 28 1821
20 16 1200
3 16 220
3 23 697
16 26 1789
3 13 685
16 16 878
22 13 293
26 26 1790
13 9 1857
19 28 486
6 13 1201
29 29 969
10 29 676
16 3 836
26 6 1156
23 23 881
29 10 1657
22 3 1492
20 20 418
29 20 1972
10 6 1765
28 19 828
23 23 1366
22 25 914
23 29 1232
26 22 1165
20 16 823
22 3 1565
22 29 1448
3 10 1475
25 28 221
16 16 287
3 3 575
6 19 1591
13 13 1008
6 6 564
13 10 629
13 9 820
16 13 671
10 19 709
29 26 1724
22 16 1598
19 22 691
13 3 455
23 16 868
25 6 653
22 10 1848
26 10 574
19 22 1440
20 13 636
7 23 907
28 16 827
3 16 1796
16 29 1730
22 28 1717
22 10 1233
13 6 1475
3 3 699
19 25 1263
29 26 1724
16 3 1518
13 13 1714
22 10 1848
19 9 1059
22 28 1002
26 19 1397
13 16 1838
9 9 1137
19 22 691
16 16 1633
22 25 914
6 3 453
26 16 403
20 13 1542
6 22 597
22 19 602
6 22 597
16 29 1002
28 19 1240
6 10 713
3 3 575
28 6 1953
10 13 419
19 13 1537
13 16 1785
10 13 414
28 9 1185
13 13 1710
19 13 1875
6 6 442
13 23 916
13 13 1714
28 6 707
22 16 1598
7 23 907
16 16 1633
28 6 1208
19 16 1012
10 13 414
19 22 735
3 13 1210
22 22 318
19 13 1875
16 16 706
26 22 1165
20 10 1569
3 13 685
22 9 1805
25 16 620
26 29 1233
26 22 1165
7 16 764
6 13 1201
20 16 851
16 3 262
22 19 470
22 25 1227
6 6 564
19 6 217
7 7 1524
10 29 1194
26 6 1156
13 3 466
23 3 1396
28 6 1065
6 6 442
25 28 521
3 13 1502
29 29 969
22 16 1819
26 7 738
20 13 1542
28 6 1636
28 19 828
16 29 533
9 22 452
7 10 1630
10 10 1856
26 26 496
3 19 1432
7 20 1241
29 22 561
13 13 1008
19 22 691
10 26 1229
10 13 419
10 7 1801
23 20 1786
19 25 1263
6 19 1185
10 13 1315
25 6 653
13 6 1475
7 7 501
3 10 1791
19 22 1804
6 10 465
29 26 1724
16 29 1083
13 9 1857
20 10 1663
19 6 1813
13 3 699
26 6 774
22 16 1598
25 13 546
10 13 414
25 6 653
3 20 1645
19 16 1489
25 28 1521
19 28 486
13 22 590
25 28 1521
10 19 1278
22 10 1233
26 16 1303
9 9 1137
3 22 1768
20 7 894
22 13 293
3 13 1889
25 6 216
25 16 1200
3 19 952
22 16 982
9 19 775
22 10 1233
3 10 1475
9 6 1467
29 20 1972
3 3 575
13 3 466
10 6 1747
16 3 704
20 23 1325
19 26 836
16 26 1789
7 10 801
9 25 849
22 19 287
3 3 1563
16 3 477
25 16 1200
16 29 1739
16 28 1821
20 13 1054
6 22 597
13 26 396
3 13 355
25 22 471
20 10 1663
19 13 1040
7 13 1210
6 19 1591
19 19 1437
26 20 971
3 3 715
22 13 293
22 28 347
19 13 1688
16 3 477
16 16 706
6 6 442
13 6 580
26 19 1397
10 6 542
29 20 1991
29 16 584
25 28 1521
29 20 1972
10 13 1315
9 6 1467
19 19 1956
16 28 935
22 3 480
3 3 355
10 7 1801
29 16 1369
19 3 784
9 13 1442
25 6 653
19 22 691
3 13 1907
16 20 816
19 25 1263
13 25 550
9 25 849
25 19 1753
3 10 1791
20 23 204
13 9 1857
29 10 1463
6 19 1591
22 28 347
19 22 1260
13 10 738
28 6 1065
19 22 1260
28 25 952
13 29 626
28 6 1953
6 3 453
6 19 1185
29 16 1369
6 6 1445
6 28 1820
6 19 1591
13 6 1987
13 10 606
22 25 914
6 16 618
22 13 709
19 13 1040
16 16 527
25 28 521
19 3 1982
26 7 738
6 19 486
23 26 1913
25 6 647
3 13 530
28 9 1185
22 19 287
26 26 716
10 7 1801
13 16 1894
13 6 1475
19 19 873
6 6 779
7 3 1823
26 22 1165
7 26 1257
7 13 898
16 13 707
20 7 386
6 19 996
19 10 1820
3 19 600
19 22 1804
3 19 1432
10 10 588
7 10 1630
10 6 1747
19 13 884
6 26 1143
20 16 1200
22 13 709
13 10 606
13 16 1894
22 19 783
6 3 453
19 13 1040
23 7 936
16 3 262
6 6 1445
22 22 265
23 26 1913
23 13 206
19 19 1956
3 16 1391
20 16 851
19 25 854
22 3 480
13 13 967
6 16 618
19 13 1688
13 3 795
26 22 1628
19 22 1719
29 10 243
9 19 775
9 16 814
19 22 1260
22 22 318
20 16 851
3 3 575
13 26 396
29 23 1148
13 29 1255
3 3 699
16 6 1907
19 16 1489
23 26 1520
13 10 738
25 22 1331
26 6 1156
26 7 618
22 3 1492
26 16 1303
13 26 1639
22 25 224
23 26 1913
22 3 338
7 7 501
29 26 1522
16 3 279
13 3 699
19 19 873
19 22 1719
16 29 533
19 13 1537
19 19 1956
6 22 597
10 6 1765
26 20 971
16 28 1863
20 13 636
25 28 221
19 3 1982
29 10 1657
16 29 533
13 13 1714
26 16 1296
26 26 716
19 13 1875
6 22 794
19 28 486
6 19 996
19 3 1982
16 29 1593
16 6 755
29 16 1051
22 16 982
20 10 1663
10 6 1747
19 3 1547
10 13 419
19 29 1523
25 19 1889
16 3 279
16 10 1508
10 7 1801
20 16 851
3 16 1796
25 22 471
6 16 618
6 3 453
3 10 579
13 13 1008
3 7 1565
19 3 522
9 9 427
20 16 851
25 22 471
10 19 1278
22 22 930
19 6 1204
6 3 1347
3 19 1928
28 25 952
20 13 848
13 3 466
16 13 654
19 22 1719
13 6 223
25 22 580
13 26 1639
3 13 1907
25 22 1331
25 16 620
6 29 1859
7 26 1257
22 13 667
3 23 571
22 22 318
10 19 1278
19 16 1012
22 28 1002
7 13 734
16 29 1730
3 13 1210
22 28 347
16 10 1081
9 6 748
6 16 647
19 13 1537
16 19 1873
16 28 935
10 29 676
6 3 453
16 10 1309
10 26 1229
6 3 615
16 10 1508
3 16 753
3 16 1456
29 29 969
3 13 1907
23 29 1789
3 13 530
7 3 1823
26 6 774
19 19 1956
16 13 654
6 19 486
3 16 220
22 25 1227
22 10 1848
13 16 1838
19 28 213
26 29 267
7 16 789
3 20 1434
7 7 828
16 19 1873
29 20 1704
6 6 1058
22 25 914
28 22 1166
13 10 629
13 26 1073
9 25 849
10 26 410
19 6 217
22 25 1227
16 16 1633
3 16 501
25 13 609
22 13 667
19 3 1982
26 29 267
19 28 213
25 19 1753
16 3 227
13 29 626
16 16 1633
29 26 719
19 28 213
20 26 1863
22 22 626
20 23 1325
19 3 638
16 3 477
29 16 1051
3 3 699
23 26 1913
13 10 738
19 22 735
19 19 1437
16 3 704
23 20 437
28 6 1953
16 10 1309
13 16 1785
6 22 597
22 16 644
6 10 713
10 3 1886
13 3 621
10 10 1285
6 29 834
26 7 738
26 6 1627
7 7 501
19 13 1688
13 26 1073
3 10 984
6 16 647
13 6 1475
3 3 575
29 16 1369
25 6 647
22 16 1819
7 7 828
16 28 1821
23 7 983
28 6 707
6 19 1243
25 19 1889
6 29 1859
6 3 615
3 19 952
22 16 1819
