volume peso recompensa
26 26 496
29 13 1014
29 29 969
19 3 784
13 23 560
3 10 1475
3 13 355
6 19 1243
19 6 1204
6 6 564
29 13 1014
3 16 1105
29 16 1442
16 19 1873
22 22 930
3 22 1768
22 29 1448
6 16 647
19 25 844
28 25 952
10 26 410
16 19 1873
16 28 1863
6 10 465
13 22 590
25 19 1753
22 19 1628
3 13 530
16 10 1508
13 6 223
19 19 1990
22 25 224
22 6 683
16 3 227
19 6 1108
13 13 1679
19 22 1200
3 16 501
28 6 1208
16 19 1193
28 6 1636
22 13 667
19 6 1108
6 6 1921
19 6 217
25 13 546
3 13 1210
16 29 1730
6 29 1859
3 3 699
29 20 1972
6 22 597
19 13 1784
3 13 751
3 10 1475
13 6 490
3 20 1434
3 23 697
3 3 575
23 29 1789
28 6 1208
20 13 1054
28 25 952
26 6 1627
3 16 220
28 19 828
20 13 1054
6 19 1185
28 22 1166
16 13 654
16 3 1518
7 10 801
19 19 1956
26 19 1397
16 13 707
10 16 1202
26 6 1627
9 13 211
6 19 1185
19 25 854
3 16 1796
13 26 1253
26 26 496
23 29 957
23 20 1786
19 28 486
7 3 1823
7 16 764
3 20 1645
22 13 667
20 10 1569
26 26 496
3 13 1889
7 10 801
23 23 1382
19 13 1875
19 19 873
19 3 522
19 29 1523
26 26 496
6 19 1243
19 19 1990
7 26 1166
23 23 881
3 16 1391
10 10 1856
10 13 419
13 29 719
20 7 386
19 16 1012
22 25 914
19 22 1440
29 10 243
20 16 823
6 13 1713
3 3 355
9 16 814
7 20 1241
13 10 606
10 29 1065
10 6 1765
25 28 724
20 10 1663
3 13 355
26 10 574
16 29 1730
19 3 1547
10 29 1194
9 13 211
13 10 1614
9 6 748
3 13 751
6 10 465
23 16 1936
10 29 1065
6 10 1572
20 23 1325
6 26 1143
7 26 634
28 9 1185
7 3 1823
7 7 828
3 19 901
3 16 220
28 19 1240
25 22 471
16 29 1002
3 19 901
7 7 501
25 28 724
3 13 1502
16 10 1081
22 3 1492
3 13 530
29 16 1369
3 16 220
16 16 878
23 3 1396
10 13 419
20 23 204
29 29 969
16 29 1730
6 10 1572
25 28 724
10 13 414
3 22 940
26 16 1296
20 23 204
26 20 971
6 6 1058
13 9 820
22 19 783
19 22 735
10 26 1843
9 19 1281
23 3 1396
6 19 406
10 13 414
26 29 610
3 16 1456
6 22 794
22 22 930
19 16 1489
22 19 287
26 29 610
16 29 1083
22 16 1598
13 6 1987
26 6 774
29 20 1991
7 10 1672
13 9 1857
19 3 1547
3 20 1263
28 19 1240
10 7 1801
22 9 1805
13 16 1894
6 28 1820
3 16 220
29 16 1051
10 6 1747
6 10 1572
13 9 1857
26 29 267
13 3 455
26 16 1296
13 16 1838
6 29 1800
29 29 1019
7 16 789
13 3 455
29 16 1369
25 28 521
23 7 983
16 19 1193
19 6 1813
13 6 1475
16 23 746
3 16 753
23 29 1789
3 7 1565
16 29 1739
7 16 764
7 10 801
23 7 936
16 16 706
6 29 1800
13 10 1614
16 29 533
13 10 483
29 20 1160
23 26 1594
7 10 1672
22 22 265
9 6 1467
22 22 318
19 29 1523
9 25 849
3 3 715
19 6 324
25 28 221
25 28 1521
13 20 1951
6 3 1347
13 13 1714
10 10 1285
25 22 1331
16 16 706
3 7 1565
16 22 491
13 26 1253
3 13 472
3 13 355
16 3 227
16 29 533
19 22 1719
6 10 1572
20 26 1863
3 13 1210
16 29 1694
26 16 1296
9 6 1467
22 25 224
13 10 483
26 22 1065
23 7 983
3 16 501
16 16 878
26 22 1165
28 19 1240
10 3 1886
16 29 533
3 10 984
29 29 1019
3 20 1263
16 10 1081
22 19 287
19 13 1688
26 26 496
22 9 1509
16 10 1309
10 22 1694
26 26 1261
19 22 1260
26 22 1513
19 10 1820
19 13 1688
19 6 324
19 19 1956
3 10 1475
3 10 1475
16 13 1477
3 19 600
13 20 1951
13 29 626
6 6 631
3 22 1768
13 3 699
9 25 849
6 6 631
13 3 466
20 26 1863
29 10 243
22 22 930
7 20 412
20 10 1569
19 3 638
3 19 1432
13 29 719
6 26 1143
26 7 738
22 13 667
3 22 1662
26 20 1645
20 23 1236
13 3 621
26 29 1233
19 22 1804
23 20 437
22 22 265
3 22 1662
20 7 386
3 23 697
9 9 427
25 22 861
7 10 1672
3 9 1558
16 23 746
13 26 1253
3 9 1558
3 7 1565
26 16 1303
3 23 697
16 28 1821
20 26 1863
29 26 1724
19 16 1351
19 3 784
10 7 1801
6 10 713
23 13 206
29 10 1657
16 29 1142
28 6 707
16 29 1739
20 26 1863
13 10 738
16 16 878
22 28 1002
9 22 909
16 16 527
3 20 1263
16 10 1081
3 19 901
22 28 1717
3 19 1928
22 16 1175
16 13 654
6 19 1185
29 20 1991
13 13 1710
16 29 1730
13 23 1714
3 20 1645
23 23 1366
16 19 1193
13 13 967
23 13 206
16 28 1863
6 16 1023
20 23 1325
19 6 1204
6 16 647
3 19 1928
7 23 1303
19 16 1489
16 13 671
16 28 1863
19 25 854
10 19 1278
29 16 1051
9 6 1467
23 7 983
3 19 1928
13 13 967
6 13 1201
22 25 224
6 29 1859
6 29 1859
13 3 795
3 22 1768
13 10 738
19 6 217
16 6 755
19 9 1059
10 13 347
7 3 1823
23 20 437
29 16 1051
16 19 1873
16 29 1593
19 6 1204
16 28 935
22 28 1002
19 22 735
16 29 1739
6 29 834
19 29 1523
10 13 414
26 13 1295
16 6 1907
13 26 1639
16 13 671
23 3 1396
3 23 1410
26 7 738
26 19 244
16 3 704
13 29 1255
25 28 1909
6 26 1291
6 19 486
19 16 1351
7 7 501
23 23 1366
23 16 1918
3 20 1263
13 3 699
13 6 490
13 23 1714
23 16 1918
23 26 1913
25 19 1889
22 19 602
16 29 1593
28 22 1166
25 13 1251
13 29 1255
19 6 1204
29 20 1991
6 19 1591
6 3 615
10 19 1278
10 16 1202
23 20 1536
16 29 533
16 19 1193
6 26 1291
20 16 823
9 22 909
22 19 470
13 29 719
10 6 1765
23 13 206
3 16 501
3 16 1796
22 22 626
6 16 1023
19 22 1200
20 7 386
16 29 533
16 29 1694
19 6 324
9 25 1529
23 29 1789
19 25 1263
29 20 1160
16 13 1718
13 9 1857
3 10 984
28 6 707
19 28 486
6 6 442
10 29 1065
22 19 287
3 16 501
25 25 371
20 3 1785
22 16 982
3 13 355
26 19 244
6 3 453
10 29 676
6 28 1820
3 23 571
25 22 861
13 26 1639
28 25 952
26 19 244
6 16 618
13 3 690
19 22 1440
6 22 794
13 16 1894
16 29 533
19 6 324
29 10 1463
3 9 1558
10 13 1315
22 28 347
16 6 755
6 29 834
23 7 983
20 26 1863
10 13 419
16 13 707
19 25 854
3 10 984
10 29 1488
26 29 610
23 13 206
6 19 406
22 22 318
10 19 1278
22 10 1233
29 20 1704
9 25 849
20 23 1551
23 26 1913
22 19 783
29 16 1442
6 6 1921
20 23 1551
23 20 437
25 19 1753
7 23 907
3 22 940
13 23 560
22 25 1227
25 25 371
19 3 638
29 10 243
28 9 1185
13 23 560
6 3 1347
20 3 1785
25 16 620
13 10 483
22 13 667
19 22 1804
29 16 584
25 28 724
16 28 1821
19 6 1813
25 28 1521
19 16 1012
3 22 940
25 6 647
13 3 621
22 19 602
13 6 580
22 28 1002
16 3 262
25 28 724
16 16 878
3 3 715
19 13 884
19 6 1108
3 16 1105
19 13 1784
13 6 490
19 16 1319
6 6 442
25 22 1331
28 6 1953
26 20 971
13 25 550
9 22 452
28 16 827
29 29 1019
16 29 1883
28 22 1166
3 20 1434
25 6 653
3 22 940
13 26 396
13 13 1679
25 19 1753
3 13 685
26 7 738
22 25 914
20 7 894
6 6 442
22 16 1819
29 19 1268
16 3 836
6 10 1572
22 28 1002
7 3 1823
7 13 734
3 16 220
28 6 1208
10 29 1488
6 3 1176
13 13 1679
22 9 1509
19 19 1956
16 19 234
13 26 1253
26 19 244
6 6 779
13 13 1714
22 9 1805
20 26 1863
16 13 707
3 19 901
22 6 683
9 16 814
26 26 1170
22 28 1717
25 13 1251
3 13 1502
3 10 1791
29 13 1014
22 25 1227
28 16 327
29 13 1014
7 3 1823
23 20 1536
16 3 477
19 19 1990
16 3 262
3 23 697
13 13 1714
19 22 1897
19 22 691
10 19 1278
25 6 216
13 13 1679
22 29 1448
13 6 1062
6 19 1185
3 3 1563
16 3 227
22 16 644
16 16 878
10 13 347
16 23 746
3 13 633
28 16 327
7 16 764
13 10 606
10 6 1765
3 13 633
29 10 1657
20 23 1325
10 29 676
13 26 396
3 22 1662
25 22 471
3 23 1410
26 22 1065
3 10 1475
16 16 527
10 16 1202
3 22 1768
9 19 1281
16 19 234
13 6 580
6 6 442
22 22 318
16 6 1188
23 26 1520
13 16 1838
13 16 1785
13 22 590
23 26 1594
19 13 1875
16 16 772
10 3 1886
6 13 1713
22 13 667
7 13 898
13 3 690
13 10 1614
10 29 676
3 13 751
26 19 244
16 22 491
26 22 1348
23 20 437
9 13 211
19 22 1200
6 26 1291
16 28 1821
10 3 1641
3 10 984
25 19 1889
28 16 827
26 26 716
22 19 287
25 22 471
9 9 1137
6 13 1713
23 13 206
16 13 654
16 3 704
10 3 1886
20 3 1785
28 16 827
7 20 1577
16 20 816
20 3 1785
22 3 338
10 10 1856
10 10 588
16 29 1883
6 10 465
19 13 1875
13 29 1255
23 20 437
7 20 412
10 10 1285
19 19 1990
26 22 1348
22 22 626
20 16 851
7 3 1823
7 26 634
16 28 1821
6 19 996
19 16 1012
16 29 1002
6 29 1800
29 29 969
26 22 1065
23 7 983
7 10 1630
3 16 1105
19 6 1108
26 26 496
16 13 707
7 13 734
10 3 547
19 22 691
3 7 1565
16 13 1477
3 16 753
13 13 967
19 16 1012
16 6 755
6 19 1591
19 6 1204
10 29 1065
6 6 1058
13 6 490
6 26 1143
26 29 267
9 19 775
23 23 881
26 7 738
13 6 1475
25 6 653
19 26 836
22 25 224
16 29 533
25 28 724
19 16 1319
22 13 709
22 16 1819
25 19 1753
26 7 618
23 23 1382
16 22 491
10 10 588
19 16 1489
3 13 1907
10 13 347
29 16 1442
26 20 971
16 16 287
20 10 1569
25 22 471
28 19 828
25 13 546
13 3 455
22 3 1565
20 16 851
29 16 1051
19 22 1260
25 22 861
29 16 584
16 19 1193
3 19 600
7 29 743
13 23 560
16 3 262
29 26 719
26 13 1295
19 16 1319
22 29 1448
23 20 1536
7 16 764
6 19 1591
26 13 1295
19 6 1108
9 19 775
23 20 437
10 22 1694
9 13 1442
3 20 1434
3 3 699
28 6 1953
7 16 789
16 29 1593
3 3 699
23 23 881
16 10 1081
7 26 634
10 19 1278
3 13 1907
22 3 338
6 16 647
7 20 1577
6 10 465
6 6 1445
3 19 901
10 22 1694
6 10 465
20 23 1551
6 19 1185
13 10 1614
16 10 1309
7 20 1880
7 13 1210
10 22 1694
29 10 483
3 19 901
26 20 971
22 19 783
7 10 1672
29 10 1463
25 16 620
26 22 1065
22 19 783
13 3 690
22 13 709
6 16 647
19 16 1012
3 23 697
16 16 706
26 6 1156
26 16 1303
10 26 1229
7 20 1880
16 13 1477
29 16 1369
3 16 1391
22 13 709
6 29 1800
7 29 598
20 10 1663
3 10 1475
22 3 338
9 22 909
13 26 396
19 19 1437
16 10 396
20 26 1863
7 20 1241
6 6 1921
16 29 1739
16 16 287
3 16 1105
19 3 1982
22 6 683
22 22 318
16 29 1739
26 29 1233
29 26 1522
3 22 1768
6 16 618
7 7 1524
20 10 1569
10 10 1285
13 9 1857
6 10 713
29 10 483
9 19 775
10 6 1747
10 10 1856
10 13 414
26 6 774
13 6 1987
6 19 996
22 29 1500
29 16 1369
3 23 697
23 29 1789
26 19 1397
7 29 598
3 13 1306
29 29 969
16 29 1694
16 16 527
23 29 1232
3 9 1558
6 19 1591
28 6 1953
3 23 697
16 6 1188
26 22 1513
7 13 898
26 19 244
10 10 588
7 13 1210
22 13 709
29 20 1704
23 29 957
13 3 699
16 29 1002
3 13 1210
13 6 223
19 19 1990
16 3 704
22 3 1492
25 28 1909
26 22 1165
29 13 1014
6 6 1445
13 16 1894
25 19 1889
22 29 1448
26 7 738
9 22 452
16 22 1579
13 13 967
20 16 851
16 28 1863
7 13 1210
7 10 1672
13 10 629
19 22 735
20 13 636
22 29 1448
6 3 615
22 16 1819
16 16 527
7 26 634
22 22 318
26 29 1233
22 13 293
3 16 1796
19 16 1489
19 22 1440
13 25 550
29 16 1051
29 19 1268
9 9 1137
25 22 471
3 3 715
19 22 1804
20 13 1054
7 20 1577
16 3 704
13 10 1614
3 16 1105
19 3 1982
22 19 470
7 20 1241
10 10 1856
3 19 1432
7 13 898
3 13 1907
19 19 1956
22 19 602
22 16 982
16 16 772
6 29 1859
26 26 716
3 19 901
20 13 848
28 16 327
22 10 1848
26 16 403
23 3 1396
7 29 598
19 6 217
7 20 1577
10 7 1801
7 20 1241
3 19 901
23 23 1382
6 22 597
19 16 1489
10 29 676
22 6 683
22 13 709
16 20 816
10 26 1229
22 28 1002
16 6 1188
16 3 477
7 7 828
19 28 512
9 22 909
26 22 1513
20 16 823
7 13 898
6 6 631
13 3 466
22 19 287
16 26 1789
29 10 1463
20 13 848
19 22 1897
22 29 1448
26 6 774
19 22 1200
29 16 584
25 28 724
7 29 743
23 7 936
20 23 1325
29 16 584
10 10 553
26 22 1487
22 3 338
22 16 982
26 16 403
13 6 1699
13 9 1857
6 10 465
16 3 836
16 16 772
7 23 907
16 16 1633
26 22 1487
16 23 746
9 25 1529
10 26 410
3 16 220
13 23 916
19 13 1784
26 26 496
13 6 223
19 3 1547
19 28 486
6 29 834
13 29 1255
16 22 491
19 13 1537
3 13 530
23 26 1913
29 29 969
7 26 634
25 28 724
9 16 814
16 28 1821
22 22 265
7 3 1607
23 20 1536
3 3 699
13 10 606
10 13 347
20 16 1200
29 10 1657
23 23 1366
3 3 575
25 6 647
13 26 1639
3 23 1410
7 20 1577
20 26 1863
22 3 1492
22 29 1500
6 3 1347
10 3 1641
7 7 1524
23 23 881
3 13 1502
26 26 1790
13 23 1714
19 22 1200
7 10 801
6 13 1713
16 3 477
26 10 574
7 29 743
3 20 1263
13 26 1639
16 3 836
29 10 483
13 20 1925
22 3 338
16 10 396
23 23 881
20 16 851
20 3 1785
13 3 690
28 19 828
6 6 1058
22 13 226
26 26 1170
3 13 633
9 22 452
13 23 916
3 16 501
13 23 560
22 13 226
29 13 1014
29 20 1160
13 3 795
7 29 598
19 22 1897
6 10 465
3 22 1768
22 19 602
16 28 1863
26 26 1790
10 29 676
26 19 244
29 22 561
7 26 634
20 7 894
13 26 1639
13 6 1987
22 19 287
7 26 1257
13 25 1026
3 13 633
19 22 691
23 26 1520
25 13 546
19 25 1263
19 3 522
10 10 1285
10 16 1202
22 28 347
28 22 1166
16 16 287
13 16 1785
6 6 1921
26 22 1513
22 3 1492
25 22 861
13 6 223
28 25 952
13 6 580
29 29 969
3 13 472
19 13 1904
19 3 1814
10 29 676
7 13 734
22 13 667
16 10 1309
6 19 406
19 16 1351
22 16 1598
6 6 564
19 22 691
26 6 1627
23 29 957
19 22 1897
7 20 412
16 3 836
6 10 1572
26 22 1348
23 23 1382
22 19 470
7 26 1257
3 19 600
25 22 580
23 20 1536
26 6 774
6 19 406
19 9 1059
16 20 816
16 29 1883
26 29 610
3 3 1563
20 23 1325
26 16 1296
26 19 1397
3 9 1558
16 29 1083
29 23 1148
16 29 1739
20 13 636
26 20 971
20 23 204
6 6 442
6 3 1176
26 26 1170
16 16 878
10 3 1886
29 26 1522
26 29 267
26 29 267
6 19 1243
3 13 1313
20 13 1054
13 25 1026
16 13 654
3 7 1565
29 16 1051
29 20 1160
3 10 1475
25 22 1331
22 22 265
22 19 287
13 16 1785
16 10 1081
3 19 1432
28 19 1240
3 13 1313
3 10 1791
16 28 935
10 3 547
19 9 1897
6 29 834
10 19 709
28 9 1185
16 13 707
3 20 1645
10 22 1694
3 20 1263
3 20 1263
22 13 667
6 22 562
16 29 1002
3 16 1796
9 13 1442
13 16 1785
23 23 1382
3 19 901
22 3 480
25 28 1909
13 10 606
3 13 685
19 25 844
16 29 1883
16 29 1883
6 6 779
20 16 851
22 28 1002
6 22 666
26 7 738
16 16 287
9 6 748
23 16 868
22 29 1448
7 13 734
16 29 1002
22 13 667
26 26 1170
7 26 1166
13 6 223
25 22 580
19 28 512
6 3 1347
29 20 1991
7 29 743
26 29 610
19 3 762
10 19 709
10 10 1285
20 10 1663
28 6 1208
10 19 709
3 10 1791
13 23 916
29 16 584
28 6 707
6 19 1243
13 25 550
13 6 223
29 29 1019
26 6 1156
13 6 223
6 6 564
3 16 1456
3 13 472
3 3 575
22 19 783
22 19 1628
10 7 1801
20 23 1236
29 16 1369
16 3 836
16 29 1083
10 10 1856
9 6 748
7 7 1524
20 23 1551
13 13 1710
9 19 1281
23 29 1232
19 6 217
26 22 1065
20 10 1663
13 25 1026
19 9 1059
6 3 1176
25 19 1889
13 23 916
23 16 1918
6 6 564
3 13 1502
3 13 1313
6 6 442
19 19 1956
13 6 490
7 10 801
6 19 996
3 3 355
7 10 1672
3 16 1796
16 16 706
7 20 412
28 6 1065
22 13 667
6 10 1572
26 16 1303
26 26 1170
16 3 477
3 3 575
22 22 265
16 22 491
13 6 223
28 6 1208
6 19 486
6 3 1347
19 22 1200
13 6 223
16 29 1083
19 26 836
3 16 1391
10 16 1202
10 6 1747
26 26 716
20 16 851
3 19 901
7 7 501
3 13 1502
3 23 1410
10 3 547
6 19 1591
22 10 1233
6 13 1201
7 29 743
19 6 1204
7 26 1166
26 16 1296
10 23 1205
13 9 820
3 13 1313
13 6 1987
20 16 851
22 3 480
25 28 521
3 20 1263
7 10 1630
22 22 265
3 13 355
3 22 1662
29 22 561
19 3 784
6 6 442
13 3 621
29 20 1704
13 10 483
3 3 1563
16 29 533
20 13 636
29 19 1268
13 26 396
22 9 1509
3 9 1558
13 22 590
3 22 1768
26 26 716
9 25 1529
19 16 1319
6 6 1921
6 19 1243
3 13 685
10 29 676
29 22 561
3 3 355
16 19 1873
29 22 561
26 16 403
22 9 1509
28 6 1065
3 13 530
26 26 496
22 28 347
10 3 1641
13 25 1026
25 13 1251
3 10 579
19 3 1547
23 26 1913
28 22 1166
23 26 1594
13 6 580
16 13 654
13 9 820
26 22 1165
6 6 1921
22 29 1448
7 16 764
22 3 338
7 29 598
16 16 878
6 3 1176
6 19 1243
9 22 452
10 29 1065
16 16 772
29 23 1148
26 13 1295
6 22 794
19 13 1784
7 7 828
16 3 262
16 29 1883
6 26 1143
10 23 1205
28 6 1636
13 13 1679
23 29 1789
10 23 1205
3 16 1796
22 19 1628
13 16 1838
13 20 1925
29 20 1972
29 20 1160
20 10 1663
3 20 1434
13 16 1838
19 16 1351
22 25 224
26 22 1628
16 29 1730
29 10 243
10 16 1202
19 6 1108
19 29 1523
3 13 1306
20 16 1200
10 29 676
25 25 371
19 13 1875
10 26 410
26 16 1303
3 16 1391
6 26 1291
13 13 1008
6 16 1023
3 13 1907
13 10 629
20 10 1569
10 26 1843
20 10 1569
20 23 1551
16 22 491
13 9 820
29 10 1463
16 13 671
29 20 1972
19 19 873
10 6 542
20 13 636
20 16 1200
25 22 861
13 3 690
26 20 1645
19 3 522
26 6 774
25 22 580
25 28 521
28 16 827
7 16 789
16 3 704
16 28 1863
22 13 709
22 16 1598
3 16 753
22 29 1448
6 16 647
19 22 1804
20 13 636
22 25 914
6 6 1921
25 13 1251
25 13 609
3 16 1456
28 22 1166
10 13 419
7 20 1880
10 3 547
10 3 1886
19 28 213
22 19 287
9 13 211
22 19 783
6 6 442
6 19 1591
19 26 309
26 6 1156
13 26 396
19 13 1040
22 9 1509
29 20 1160
16 3 1518
3 19 952
7 7 1524
13 13 1679
26 10 574
7 16 764
3 13 1210
19 16 1489
7 16 789
10 22 1694
13 10 606
29 23 1148
16 13 671
26 6 1156
16 3 262
13 13 1008
29 29 763
19 25 854
22 29 1500
22 16 644
22 16 644
29 13 1014
25 13 546
9 19 1281
25 28 1909
19 28 486
19 26 836
16 19 234
22 28 347
22 22 626
22 10 1233
26 20 1645
29 20 1991
10 6 542
7 26 634
13 29 719
22 19 287
10 10 1285
13 3 795
3 19 901
22 19 287
20 13 1054
13 3 455
16 19 234
3 16 220
23 16 1936
16 19 1873
26 22 1487
6 22 666
13 16 1838
19 16 1351
22 16 1598
13 6 490
22 13 293
26 29 610
19 3 638
3 19 901
29 26 1522
26 29 1233
6 26 1143
25 22 1331
19 6 217
6 19 996
23 7 983
29 20 1972
19 3 1982
19 13 884
29 20 1972
23 20 1536
19 26 836
10 19 1278
13 9 820
13 6 223
16 3 1518
19 19 1956
28 6 1065
7 13 734
22 16 1598
19 3 1982
13 13 1679
29 26 1724
16 29 1593
16 22 1579
3 20 1434
16 3 262
20 13 1054
6 6 631
3 13 1502
29 16 1442
16 3 477
3 13 530
26 10 574
6 29 834
25 13 1251
9 13 1442
16 19 1873
16 6 1907
26 10 574
16 28 1821
10 23 1205
7 26 1257
19 3 522
16 28 1863
3 13 472
7 29 743
13 16 1894
13 23 1714
10 26 1843
20 20 418
26 29 610
10 19 709
16 29 1730
25 13 546
16 3 227
7 7 828
6 6 442
10 23 1205
10 13 1315
9 13 1442
19 3 1547
10 13 414
20 20 418
29 26 1522
20 3 1785
22 19 783
25 28 521
3 16 1796
28 6 1636
13 3 466
28 25 952
7 26 1166
23 7 983
3 13 530
10 26 1229
13 13 1679
16 3 477
13 29 719
19 22 735
7 3 1607
20 23 1551
26 7 618
3 20 1645
13 25 550
6 3 1347
28 6 707
13 20 1951
26 22 1165
7 23 907
16 19 1193
7 29 598
6 28 1820
3 16 1391
23 29 957
28 22 330
29 16 1369
16 29 1083
16 16 706
10 6 1747
25 19 1889
28 19 1240
19 29 1523
23 29 1232
28 6 707
13 6 1987
16 19 234
3 22 1662
26 6 1156
10 13 419
3 7 1565
6 19 406
3 23 1410
22 10 1848
13 6 1062
6 19 1243
16 19 234
3 13 1889
19 19 1990
26 22 1628
3 3 715
26 20 971
3 13 530
19 6 1204
10 19 709
20 16 851
10 3 1886
22 13 667
3 7 1565
19 22 1804
13 13 1679
6 3 1176
16 29 1883
26 7 738
7 20 1880
3 16 501
3 23 1410
16 29 1002
13 10 1614
3 13 1210
19 16 1351
29 20 1160
16 28 935
20 13 636
25 28 724
20 23 1236
16 19 1873
22 29 1448
19 13 1784
13 26 396
6 6 1058
29 16 1442
7 7 828
29 26 1724
3 23 1410
7 7 501
13 16 1838
22 13 667
9 25 1529
29 10 483
29 20 1160
16 3 477
19 28 486
29 16 1051
19 16 1351
13 13 1714
3 20 1645
3 10 1475
13 16 1838
25 28 724
16 13 707
19 6 1108
16 29 1083
20 7 894
13 3 690
26 6 1627
3 7 1565
19 22 1200
3 23 697
6 16 647
6 10 465
28 19 1240
25 28 221
7 26 1257
6 6 564
26 22 1165
22 25 914
19 25 305
22 19 1628
25 16 1200
16 29 1002
28 6 707
25 22 471
19 19 1990
16 16 527
28 9 1185
3 13 1502
10 29 1065
19 22 1440
16 6 1907
13 23 560
13 10 606
10 3 1886
19 13 1040
10 13 1315
13 26 396
19 22 735
10 29 1194
9 19 775
9 16 814
28 16 827
13 29 719
26 26 716
13 3 621
13 29 626
20 10 1569
6 16 1023
19 26 309
3 19 952
22 22 930
6 13 1713
7 3 1823
13 22 590
20 20 418
26 26 496
22 16 982
22 13 709
22 22 318
6 3 1347
16 3 836
29 10 243
6 19 1185
28 6 1065
10 16 1202
10 13 347
9 19 1281
22 16 982
3 13 633
6 26 1291
19 3 762
13 6 1062
16 29 1694
3 9 1558
29 10 1657
10 6 1747
29 26 1522
29 10 1463
20 16 823
3 19 952
19 26 309
6 6 779
19 6 1204
10 29 1065
29 10 1463
10 29 676
13 26 396
29 29 763
6 19 1243
16 29 533
6 19 1185
26 22 1487
3 23 1410
13 13 1714
6 16 618
6 10 713
19 16 1489
29 20 1991
19 25 1263
22 22 265
23 13 206
10 13 347
16 6 1188
28 6 1953
6 28 1820
13 6 490
29 10 1657
22 29 1448
3 13 751
6 3 1176
7 10 1630
16 20 816
3 20 1434
16 28 1821
25 25 371
6 10 465
16 29 1593
16 6 1907
25 16 620
7 10 1672
13 3 699
3 19 901
25 22 471
22 6 683
7 29 598
6 19 996
22 25 914
3 13 1313
22 19 287
19 9 1059
7 13 734
13 26 1073
25 19 1753
6 3 453
22 13 1897
13 10 606
19 25 305
3 13 472
26 16 403
19 16 1012
29 16 1369
19 22 735
19 3 1547
16 10 1508
3 20 1434
6 29 1859
6 6 1058
16 6 1332
23 20 437
19 22 1897
19 9 1897
23 13 206
19 29 1523
10 29 1065
20 16 823
6 6 1445
29 29 1019
13 23 1714
9 16 814
26 10 574
10 26 1843
22 13 1897
3 13 633
7 7 1524
29 29 763
13 13 967
3 22 1662
29 29 969
19 22 1897
10 6 542
10 29 1065
26 6 1627
25 22 580
6 29 834
6 6 442
28 19 828
10 23 1205
10 3 1886
7 16 764
10 13 1315
10 7 1801
10 7 1801
7 20 412
29 29 969
10 26 1229
3 22 940
22 9 1509
3 22 1662
19 22 1897
3 10 579
25 28 521
10 13 419
26 26 1170
19 25 854
19 22 1200
9 19 775
25 28 521
22 9 1509
10 10 1285
16 10 1508
26 26 1790
28 6 1636
28 16 827
22 3 1565
9 25 1529
22 19 287
13 6 580
16 13 654
22 10 1233
26 19 1397
10 7 1801
6 6 442
16 6 1188
19 13 1688
23 16 1918
6 22 666
6 6 442
19 6 217
23 23 881
13 9 820
16 3 704
13 3 455
6 19 1185
10 10 1285
7 13 898
7 23 1303
26 16 403
13 13 967
26 6 1627
6 3 1347
19 13 1875
26 26 1170
10 10 553
20 23 1325
16 19 234
16 16 706
13 25 1467
19 16 1351
10 13 414
29 20 1704
22 3 338
3 13 1907
16 29 1002
6 22 666
25 22 471
13 20 1925
13 25 1026
26 13 1295
3 23 697
3 9 1558
19 19 1437
22 13 293
3 13 472
29 10 483
13 26 1253
22 10 1079
3 3 355
6 6 1058
13 29 719
3 22 1662
13 6 580
19 3 1814
3 20 1645
13 9 1857
6 16 647
13 23 916
23 29 1232
29 10 1463
13 10 606
13 13 1008
20 16 851
10 22 1694
3 13 1907
9 22 452
10 13 414
13 13 1710
16 13 707
25 19 1753
19 3 1982
6 22 666
29 10 243
25 28 521
7 29 743
19 13 1875
16 19 1873
13 25 1026
13 13 1008
26 10 574
16 20 816
13 10 483
20 10 1569
19 19 1437
9 9 1137
6 26 1291
3 22 1662
10 29 1194
10 10 553
22 10 1848
7 10 1630
7 20 1577
13 16 1785
25 19 1889
22 13 1897
29 16 584
16 20 816
22 10 1848
3 16 1105
10 13 419
13 3 690
26 29 267
19 16 1351
23 3 1396
13 10 738
3 7 1565
25 13 609
19 3 784
9 6 1467
28 25 952
10 19 709
23 20 1536
3 10 984
6 10 1572
10 10 1856
22 3 338
20 23 1325
7 16 764
3 16 1105
3 13 1889
19 25 844
13 16 1838
23 26 1594
6 16 647
19 22 735
29 10 1463
25 28 1909
25 22 1331
23 26 1913
3 13 685
10 3 1641
13 3 621
25 6 653
20 20 418
3 10 984
6 16 618
25 28 724
6 10 1572
16 6 755
22 16 1598
3 10 1791
13 26 1073
16 29 1083
6 16 1023
19 13 1040
3 13 1889
16 20 816
19 3 638
22 13 293
25 6 647
26 22 1487
7 23 907
16 16 878
13 20 1925
6 16 647
19 19 1990
19 16 1489
6 3 453
19 25 844
22 19 1628
9 22 452
16 10 1508
13 16 1894
16 29 1142
22 19 287
10 10 588
28 6 1636
23 29 1232
16 28 1863
6 6 1445
16 29 1002
16 3 836
26 26 716
28 6 707
29 19 1268
13 13 1714
10 6 1765
26 19 1397
26 26 1790
16 29 1002
22 13 667
16 28 935
9 19 1281
23 7 936
26 22 1165
6 3 1176
13 9 820
6 6 779
28 16 827
3 13 355
23 26 1594
19 9 1059
25 19 1753
26 7 738
20 13 1054
13 3 699
16 19 234
16 20 816
